Input Set;Dimensionality;Family;Fitting Strategy;Container Splitting Strategy;Object Ordering;Container Size;Average Fulfillent;Quality;Execution Time [ms];Containers Used;Total Object Amount
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;MaxVolumeSplitRule;ByVolume;60x60x90;0,711886803470137;1,40471770950864;672;37;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;LongerAxisSplitRule;ByVolume;60x60x90;0,731661436899863;1,36675236600841;829;36;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x60x90;0,711886803470137;1,40471770950864;720;37;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;ShorterAxisSplitRule;ByVolume;60x60x90;0,572604602791197;1,74640580101075;573;46;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x60x90;0,598632084736251;1,67047511401028;554;44;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;MinVolumeSplitRule;ByVolume;60x60x90;0,175598744855967;5,69480152503504;1561;150;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;MaxVolumeSplitRule;ByVolume;60x60x90;0,268773589065256;3,72060366302289;1653;98;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;LongerAxisSplitRule;ByVolume;60x60x90;0,496977579781039;2,01216320551238;1281;53;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x60x90;0,506534840930674;1,97419786201215;1168;52;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;ShorterAxisSplitRule;ByVolume;60x60x90;0,161593936984019;6,18835099053808;1662;163;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x60x90;0,165659193260346;6,03648961653714;1581;159;10000
10k.3Dset;ThreeDimensional;Shelf;NextFit;None;ByVolume;60x90x60;0,438996862139918;2,27792061001402;40;60;10000
10k.3Dset;ThreeDimensional;Shelf;FirstFit;None;ByVolume;60x90x60;0,612553761125467;1,63250977051004;536;43;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;MinVolumeSplitRule;ByVolume;60x90x60;0,731661436899863;1,36675236600841;690;36;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;MaxVolumeSplitRule;ByVolume;60x90x60;0,675379787907566;1,48064839650911;504;39;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;LongerAxisSplitRule;ByVolume;60x90x60;0,627138374485597;1,59454442700981;629;42;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x60;0,64243443239988;1,55657908350958;509;41;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;ShorterAxisSplitRule;ByVolume;60x90x60;0,693152940220923;1,44268305300888;679;38;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x60;0,598632084736252;1,67047511401028;944;44;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;MinVolumeSplitRule;ByVolume;60x90x60;0,355943401735068;2,80943541901729;1431;74;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;MaxVolumeSplitRule;ByVolume;60x90x60;0,268773589065256;3,72060366302289;1341;98;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;LongerAxisSplitRule;ByVolume;60x90x60;0,235176890432099;4,25211847202616;1346;112;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x60;0,163601315083199;6,11242030353761;1525;161;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;ShorterAxisSplitRule;ByVolume;60x90x60;0,333415338334115;2,99926213651845;1463;79;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x60;0,223218743460975;4,47991053302756;1826;118;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;MinVolumeSplitRule;ByVolume;60x90x60;0,752566049382716;1,32878702250818;654;35;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;MaxVolumeSplitRule;ByVolume;60x90x60;0,752566049382716;1,32878702250818;475;35;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;LongerAxisSplitRule;ByVolume;60x90x60;0,731661436899863;1,36675236600841;601;36;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x60;0,731661436899863;1,36675236600841;470;36;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;ShorterAxisSplitRule;ByVolume;60x90x60;0,711886803470137;1,40471770950864;632;37;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x60;0,731661436899863;1,36675236600841;876;36;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;MinVolumeSplitRule;ByVolume;60x90x60;0,0737809852335996;13,5536276295834;3676;357;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;MaxVolumeSplitRule;ByVolume;60x90x60;0,0405227872744539;24,6774732751518;4289;650;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;LongerAxisSplitRule;ByVolume;60x90x60;0,0474591202313424;21,0707656426296;3705;555;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x60;0,0314693091139726;31,7769925096955;4671;837;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;ShorterAxisSplitRule;ByVolume;60x90x60;0,106208918259657;9,41540518805793;3908;248;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstShortSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x60;0,0567668356215411;17,6159193841084;3648;464;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;MinVolumeSplitRule;ByVolume;60x90x60;0,612553761125467;1,63250977051004;800;43;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;MaxVolumeSplitRule;ByVolume;60x90x60;0,658495293209876;1,51861374000934;559;40;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;LongerAxisSplitRule;ByVolume;60x90x60;0,627138374485597;1,59454442700981;665;42;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x60;0,627138374485597;1,59454442700981;547;42;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;ShorterAxisSplitRule;ByVolume;60x90x60;0,658495293209876;1,51861374000934;702;40;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestLongSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x60;0,548746077674897;1,82233648801121;2131;48;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;MinVolumeSplitRule;ByVolume;60x90x60;0,42483567303863;2,35385129701448;2900;62;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;MaxVolumeSplitRule;ByVolume;60x90x60;0,32121721619994;3,11315816701915;1785;82;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;LongerAxisSplitRule;ByVolume;60x90x60;0,438996862139918;2,27792061001402;1591;60;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x60;0,289448480531814;3,45484625852126;1300;91;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;ShorterAxisSplitRule;ByVolume;60x90x60;0,44643748692195;2,23995526651378;1263;59;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstLongSideFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x60;0,292664574759945;3,41688091502102;1863;90;10000
10k.3Dset;ThreeDimensional;Shelf;NextFit;None;ByVolume;60x90x90;0,438996862139918;2,27792061001402;43;40;10000
10k.3Dset;ThreeDimensional;Shelf;FirstFit;None;ByVolume;60x90x90;0,58532914951989;1,70844045751051;600;30;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;MinVolumeSplitRule;ByVolume;60x90x90;0,627138374485597;1,59454442700981;640;28;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;MaxVolumeSplitRule;ByVolume;60x90x90;0,675379787907566;1,48064839650911;534;26;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;LongerAxisSplitRule;ByVolume;60x90x90;0,58532914951989;1,70844045751051;666;30;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x90;0,650365721688767;1,53759641175946;528;27;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;ShorterAxisSplitRule;ByVolume;60x90x90;0,627138374485597;1,59454442700981;518;28;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestVolumeFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x90;0,627138374485597;1,59454442700981;536;28;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;MinVolumeSplitRule;ByVolume;60x90x90;0,2976249912813;3,35993289977067;1372;59;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;MaxVolumeSplitRule;ByVolume;60x90x90;0,337689893953783;2,96129679301822;1273;52;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;LongerAxisSplitRule;ByVolume;60x90x90;0,155397119341564;6,43512572328959;1470;113;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;LongerLeftoverAxisSplitRule;ByVolume;60x90x90;0,141611891012877;7,06155389104345;1637;124;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;ShorterAxisSplitRule;ByVolume;60x90x90;0,109749215534979;9,11168244005606;2096;160;10000
10k.3Dset;ThreeDimensional;GuillotineCut;WorstVolumeFit;ShorterLeftoverAxisSplitRule;ByVolume;60x90x90;0,109749215534979;9,11168244005606;2011;160;10000
10k.3Dset;ThreeDimensional;GuillotineCut;BestShortSideFit;MinVolumeSplitRule;ByVolume;60x90x90;0,650365721688767;1,53759641175946;499;27;10000
